"time","input","output"
0.0,3.5085110023512867,384.2576386837858
10.0,3.5085110023512867,372.81130091042945
20.0,3.5085110023512867,388.07308460823793
30.0,3.5085110023512867,380.4421927593337
40.0,3.5085110023512867,386.8012693000869
50.0,3.5085110023512867,372.81130091042945
60.0,3.5085110023512867,377.89856214303256
70.0,3.5085110023512867,388.07308460823793
80.0,3.5085110023512867,384.2576386837858
90.0,3.5085110023512867,373.4472085645054
100.0,3.5085110023512867,379.8062851052586
110.0,3.660162246721079,402.6989606519704
120.0,3.660162246721079,367.72403967782725
130.0,3.660162246721079,401.4271453438203
140.0,3.660162246721079,388.07308460823793
150.0,3.660162246721079,402.06305299789534
160.0,3.660162246721079,423.04800558238105
170.0,3.660162246721079,419.23255965792896
180.0,3.660162246721079,422.412097928306
190.0,3.660162246721079,419.8684673120049
200.0,3.660162246721079,444.66886582094276
210.0,3.660162246721079,444.0329581668677
220.0,3.660162246721079,430.6788974312853
230.0,3.660162246721079,447.21249643724383
240.0,3.660162246721079,448.48431174539485
250.0,3.660162246721079,457.3870189024492
260.0,3.660162246721079,446.5765887831688
270.0,3.660162246721079,464.38200309727836
280.0,3.660162246721079,444.0329581668677
290.0,3.3000571874086724,464.38200309727836
300.0,3.3000571874086724,439.58160458833964
310.0,3.3000571874086724,410.9657601549497
320.0,3.3000571874086724,365.8163167156012
330.0,3.3000571874086724,324.4823192007048
340.0,3.3000571874086724,306.67690488659525
350.0,3.3000571874086724,278.6969681072803
360.0,3.3000571874086724,271.7019839124521
370.0,3.3000571874086724,241.17841651683517
380.0,3.3000571874086724,224.64481751087663
390.0,3.3000571874086724,211.9266644293702
400.0,3.3000571874086724,197.30078838563767
410.0,3.3000571874086724,189.0339888826584
420.0,3.3000571874086724,173.77220518484998
430.0,3.3000571874086724,158.5104214870424
440.0,3.3000571874086724,152.15134494628919
450.0,3.3000571874086724,148.97180667591215
460.0,3.3000571874086724,137.52546890255582
470.0,3.4511662863159196,115.26870100991908
480.0,3.4511662863159196,143.24863778923398
490.0,3.4511662863159196,115.26870100991908
500.0,3.4511662863159196,131.1663923618026
510.0,3.4511662863159196,105.7300861987897
520.0,3.4511662863159196,127.35094643735047
530.0,3.4511662863159196,118.44823928029615
540.0,3.4511662863159196,119.0841469343712
550.0,3.4511662863159196,113.99688570176897
560.0,3.4511662863159196,114.63279335584403
570.0,3.4511662863159196,116.54051631807009
580.0,3.4511662863159196,126.07913112920036
590.0,3.4511662863159196,128.6227617455015
600.0,3.4511662863159196,115.26870100991908
610.0,3.4511662863159196,120.99186989659725
620.0,3.4511662863159196,118.44823928029615
630.0,3.4511662863159196,110.18143977731687
640.0,3.4511662863159196,110.18143977731687
650.0,3.3733779454085564,135.61774594032977
660.0,3.3733779454085564,105.09417854471376
670.0,3.3733779454085564,107.63780916101575
680.0,3.3733779454085564,127.98685409142642
690.0,3.3733779454085564,114.63279335584403
700.0,3.3733779454085564,105.09417854471376
710.0,3.3733779454085564,119.72005458844626
720.0,3.3733779454085564,122.89959285882331
730.0,3.3733779454085564,111.45325508546698
740.0,3.3733779454085564,109.54553212324092
750.0,3.3733779454085564,115.26870100991908
760.0,3.3733779454085564,119.72005458844626
770.0,3.3733779454085564,120.99186989659725
780.0,3.3733779454085564,113.36097804769304
790.0,3.3733779454085564,110.18143977731687
800.0,3.3733779454085564,124.17140816697432
810.0,3.3733779454085564,127.98685409142642
820.0,3.3733779454085564,124.17140816697432
830.0,3.3461692973843986,124.17140816697432
840.0,3.3461692973843986,126.07913112920036
850.0,3.3461692973843986,119.72005458844626
860.0,3.3461692973843986,119.0841469343712
870.0,3.3461692973843986,110.81734743139192
880.0,3.3461692973843986,116.54051631807009
890.0,3.3461692973843986,119.0841469343712
900.0,3.3461692973843986,89.19648719283026
910.0,3.3461692973843986,111.45325508546698
920.0,3.3461692973843986,112.08916273954293
930.0,3.3461692973843986,108.27371681509081
940.0,3.3461692973843986,104.4582708906387
950.0,3.3461692973843986,118.44823928029615
960.0,3.3461692973843986,117.8123316262211
970.0,3.3461692973843986,118.44823928029615
980.0,3.3461692973843986,122.89959285882331
990.0,3.3461692973843986,107.00190150693982
1000.0,3.3461692973843986,120.3559622425222
1010.0,3.393130105688835,119.72005458844626
1020.0,3.393130105688835,122.89959285882331
1030.0,3.393130105688835,110.81734743139192
1040.0,3.393130105688835,110.81734743139192
1050.0,3.393130105688835,100.00691731211154
1060.0,3.393130105688835,120.99186989659725
1070.0,3.393130105688835,98.73510200396055
1080.0,3.393130105688835,122.26368520474826
1090.0,3.393130105688835,94.91965607950843
1100.0,3.393130105688835,118.44823928029615
1110.0,3.393130105688835,108.27371681509081
1120.0,3.393130105688835,108.27371681509081
1130.0,3.393130105688835,122.26368520474826
1140.0,3.393130105688835,119.0841469343712
1150.0,3.393130105688835,111.45325508546698
1160.0,3.393130105688835,122.26368520474826
1170.0,3.393130105688835,120.3559622425222
1180.0,3.393130105688835,111.45325508546698
1190.0,3.4727803635215237,108.27371681509081
1200.0,3.4727803635215237,129.89457705365248
1210.0,3.4727803635215237,115.26870100991908
1220.0,3.4727803635215237,101.27873262026165
1230.0,3.4727803635215237,126.07913112920036
1240.0,3.4727803635215237,112.72507039361798
1250.0,3.4727803635215237,120.3559622425222
1260.0,3.4727803635215237,124.17140816697432
1270.0,3.4727803635215237,118.44823928029615
1280.0,3.4727803635215237,126.71503878327542
1290.0,3.4727803635215237,126.71503878327542
1300.0,3.4727803635215237,118.44823928029615
1310.0,3.4727803635215237,133.7100229781037
1320.0,3.4727803635215237,126.07913112920036
1330.0,3.4727803635215237,131.1663923618026
1340.0,3.4727803635215237,128.6227617455015
1350.0,3.4727803635215237,127.35094643735047
1360.0,3.4727803635215237,126.71503878327542
1370.0,3.4983837371153346,129.89457705365248
1380.0,3.4983837371153346,125.44322347512443
1390.0,3.4983837371153346,133.7100229781037
1400.0,3.4983837371153346,142.61273013515893
1410.0,3.4983837371153346,143.88454544330904
1420.0,3.4983837371153346,139.43319186478186
1430.0,3.4983837371153346,147.06408371368607
1440.0,3.4983837371153346,140.70500717293285
1450.0,3.4983837371153346,141.976822481083
1460.0,3.4983837371153346,143.88454544330904
1470.0,3.4983837371153346,159.78223679519252
1480.0,3.4983837371153346,156.60269852481636
1490.0,3.4983837371153346,148.3358990218371
1500.0,3.4983837371153346,150.8795296381382
1510.0,3.4983837371153346,147.06408371368607
1520.0,3.4983837371153346,155.96679087074043
1530.0,3.4983837371153346,177.58765110930207
1540.0,3.4983837371153346,164.86949802779563
1550.0,3.569408367001678,178.22355876337713
1560.0,3.569408367001678,170.5926669144738
1570.0,3.569408367001678,179.49537407152815
1580.0,3.569408367001678,192.21352715303456
1590.0,3.569408367001678,210.01894146714412
1600.0,3.569408367001678,203.02395727231584
1610.0,3.569408367001678,201.1162343100898
1620.0,3.569408367001678,225.91663281902763
1630.0,3.569408367001678,213.83438739159624
1640.0,3.569408367001678,229.73207874347975
1650.0,3.569408367001678,225.91663281902763
1660.0,3.569408367001678,235.4552476301579
1670.0,3.569408367001678,246.26567774943828
1680.0,3.569408367001678,251.98884663611645
1690.0,3.569408367001678,255.16838490649263
1700.0,3.569408367001678,249.44521601981535
1710.0,3.569408367001678,257.0761078687187
1720.0,3.569408367001678,252.6247542901915
1730.0,3.5095972572016474,267.25063033392405
1740.0,3.5095972572016474,288.2355829184106
1750.0,3.5095972572016474,263.4351844094719
1760.0,3.5095972572016474,251.3529389820405
1770.0,3.5095972572016474,281.8765063776574
1780.0,3.5095972572016474,283.1483216858075
1790.0,3.5095972572016474,262.1633691013218
1800.0,3.5095972572016474,278.0610604532053
1810.0,3.5095972572016474,268.522445642075
1820.0,3.5095972572016474,268.522445642075
1830.0,3.5095972572016474,268.522445642075
1840.0,3.5095972572016474,278.6969681072803
1850.0,3.5095972572016474,285.05604464803355
1860.0,3.5095972572016474,264.07109206354784
1870.0,3.5095972572016474,263.4351844094719
1880.0,3.5095972572016474,263.4351844094719
1890.0,3.5095972572016474,283.7842293398826
1900.0,3.5095972572016474,289.5073982265607
1910.0,3.6426097501983796,250.0811236738904
1920.0,3.6426097501983796,285.69195230210863
1930.0,3.6426097501983796,284.4201369939585
1940.0,3.6426097501983796,307.94872019474536
1950.0,3.6426097501983796,318.1232426599507
1960.0,3.6426097501983796,316.85142735180057
1970.0,3.6426097501983796,321.30278093032774
1980.0,3.6426097501983796,323.8464115466289
1990.0,3.6426097501983796,330.84139574145803
2000.0,3.6426097501983796,349.9186253637177
2010.0,3.6426097501983796,346.1031794392656
2020.0,3.6426097501983796,352.4622559800188
2030.0,3.6426097501983796,362.63677844522414
2040.0,3.6426097501983796,376.6267468348816
2050.0,3.6426097501983796,375.9908391808065
2060.0,3.6426097501983796,362.63677844522414
2070.0,3.6426097501983796,384.89354633786087
2080.0,3.6426097501983796,377.26265448895754
2090.0,3.4022261248657584,379.8062851052586
2100.0,3.4022261248657584,368.3599473319023
2110.0,3.4022261248657584,355.64179425039583
2120.0,3.4022261248657584,311.76416611919745
2130.0,3.4022261248657584,330.2054880873821
2140.0,3.4022261248657584,312.4000737732734
2150.0,3.4022261248657584,277.42515279912936
2160.0,3.4022261248657584,297.77419772954
2170.0,3.4022261248657584,262.7992767553969
2180.0,3.4022261248657584,260.25564613909575
2190.0,3.4022261248657584,265.34290737169795
2200.0,3.4022261248657584,248.8093083657394
2210.0,3.4022261248657584,238.63478590053407
2220.0,3.4022261248657584,237.36297059238396
2230.0,3.4022261248657584,239.90660120868506
2240.0,3.4022261248657584,236.09115528423297
2250.0,3.4022261248657584,220.19346393234946
2260.0,3.4022261248657584,227.82435578125367
2270.0,3.7390587181954724,227.82435578125367
2280.0,3.7390587181954724,264.07109206354784
2290.0,3.7390587181954724,311.76416611919745
2300.0,3.7390587181954724,341.6518258607384
2310.0,3.7390587181954724,378.53446979710765
2320.0,3.7390587181954724,398.8835147275183
2330.0,3.7390587181954724,431.3148050853604
2340.0,3.7390587181954724,456.7511112483741
2350.0,3.7390587181954724,480.9156021032369
2360.0,3.7390587181954724,496.8132934551204
2370.0,3.7390587181954724,517.162338385531
2380.0,3.7390587181954724,537.5113833159417
2390.0,3.7390587181954724,552.1372593596742
2400.0,3.7390587181954724,558.4963359004274
2410.0,3.7390587181954724,560.4040588626534
2420.0,3.7390587181954724,601.1021487234748
2430.0,3.7390587181954724,613.1843941509062
2440.0,3.7390587181954724,622.7230089620365
2450.0,3.313693796598963,615.7280247672072
2460.0,3.313693796598963,567.3990430574827
2470.0,3.313693796598963,530.5163991211125
2480.0,3.313693796598963,475.8283408706338
2490.0,3.313693796598963,439.58160458833964
2500.0,3.313693796598963,398.24760707344325
2510.0,3.313693796598963,362.63677844522414
2520.0,3.313693796598963,328.933672779232
2530.0,3.313693796598963,297.13829007546497
2540.0,3.313693796598963,279.96878341543135
2550.0,3.313693796598963,258.3479231768697
2560.0,3.313693796598963,237.99887824645901
2570.0,3.313693796598963,229.09617108940378
2580.0,3.313693796598963,211.9266644293702
2590.0,3.313693796598963,208.11121850491807
2600.0,3.313693796598963,186.49035826635642
2610.0,3.313693796598963,165.50540568187068
2620.0,3.313693796598963,176.95174345522702
2630.0,3.635233755089201,164.2335903737197
2640.0,3.635233755089201,170.5926669144738
2650.0,3.635233755089201,191.57761949895954
2660.0,3.635233755089201,220.19346393234946
2670.0,3.635233755089201,234.1834323220069
2680.0,3.635233755089201,244.9938624412873
2690.0,3.635233755089201,278.0610604532053
2700.0,3.635233755089201,266.61472267984897
2710.0,3.635233755089201,294.59465945916384
2720.0,3.635233755089201,295.86647476731395
2730.0,3.635233755089201,304.1332742702941
2740.0,3.635233755089201,306.67690488659525
2750.0,3.635233755089201,337.8363799362863
2760.0,3.635233755089201,329.569580433307
2770.0,3.635233755089201,345.4672717851905
2780.0,3.635233755089201,339.7441028985124
2790.0,3.635233755089201,361.364963137074
2800.0,3.635233755089201,359.457240174848
2810.0,3.5086524011835634,370.2676702941284
2820.0,3.5086524011835634,352.4622559800188
2830.0,3.5086524011835634,367.72403967782725
2840.0,3.5086524011835634,358.18542486669696
2850.0,3.5086524011835634,363.90859375337516
2860.0,3.5086524011835634,344.8313641311155
2870.0,3.5086524011835634,369.6317626400533
2880.0,3.5086524011835634,360.093147828923
2890.0,3.5086524011835634,365.1804090615261
2900.0,3.5086524011835634,349.9186253637177
2910.0,3.5086524011835634,359.457240174848
2920.0,3.5086524011835634,360.093147828923
2930.0,3.5086524011835634,351.82634832594374
2940.0,3.5086524011835634,349.9186253637177
2950.0,3.5086524011835634,358.8213325207729
2960.0,3.5086524011835634,362.63677844522414
2970.0,3.5086524011835634,358.8213325207729
2980.0,3.5086524011835634,344.1954564770395
2990.0,3.5793449142228755,363.90859375337516
3000.0,3.5793449142228755,352.4622559800188
3010.0,3.5793449142228755,347.37499474741657
3020.0,3.5793449142228755,348.6468100555676
3030.0,3.5793449142228755,353.7340712881698
3040.0,3.5793449142228755,339.7441028985124
3050.0,3.5793449142228755,362.00087079114905
3060.0,3.5793449142228755,350.5545330177927
3070.0,3.5793449142228755,337.20047228221125
3080.0,3.5793449142228755,349.2827177096426
3090.0,3.5793449142228755,349.2827177096426
3100.0,3.5793449142228755,339.1081952444373
3110.0,3.5793449142228755,349.9186253637177
3120.0,3.5793449142228755,354.36997894224487
3130.0,3.5793449142228755,350.5545330177927
3140.0,3.5793449142228755,341.6518258607384
3150.0,3.5793449142228755,346.1031794392656
3160.0,3.5793449142228755,353.7340712881698
3170.0,3.3701934692976168,337.20047228221125
3180.0,3.3701934692976168,322.57459623847876
3190.0,3.3701934692976168,311.1282584651224
3200.0,3.3701934692976168,311.76416611919745
3210.0,3.3701934692976168,283.1483216858075
3220.0,3.3701934692976168,265.34290737169795
3230.0,3.3701934692976168,245.62977009536323
3240.0,3.3701934692976168,246.90158540351334
3250.0,3.3701934692976168,229.73207874347975
3260.0,3.3701934692976168,237.36297059238396
3270.0,3.3701934692976168,205.56758788861697
3280.0,3.3701934692976168,216.37801800789734
3290.0,3.3701934692976168,221.46527924050045
3300.0,3.3701934692976168,210.01894146714412
3310.0,3.3701934692976168,182.67491234190518
3320.0,3.3701934692976168,207.47531085084302
3330.0,3.3701934692976168,185.2185429582063
3340.0,3.3701934692976168,194.12125011526064
3350.0,3.399050744542439,180.76718937967914
3360.0,3.399050744542439,180.76718937967914
3370.0,3.399050744542439,182.67491234190518
3380.0,3.399050744542439,169.95675926039786
3390.0,3.399050744542439,176.95174345522702
3400.0,3.399050744542439,180.1312817256032
3410.0,3.399050744542439,160.41814444926848
3420.0,3.399050744542439,173.13629753077493
3430.0,3.399050744542439,175.67992814707603
3440.0,3.399050744542439,170.5926669144738
3450.0,3.399050744542439,158.5104214870424
3460.0,3.399050744542439,162.32586741149453
3470.0,3.399050744542439,165.50540568187068
3480.0,3.399050744542439,167.41312864409676
3490.0,3.399050744542439,158.5104214870424
3500.0,3.399050744542439,169.3208516063228
3510.0,3.399050744542439,164.2335903737197
3520.0,3.399050744542439,169.3208516063228
3530.0,3.700372284337768,151.51543729221325
3540.0,3.700372284337768,191.57761949895954
